Serie,dateprel,geno,bac,trait,ST,idepi,niveau,idepillet,dateflo,grain,pfmg,psmg,volmm3,qteaumg,teneaupct,temp,daa,msumtpgr
2,01/03/2016,49,3,20,228,338,2,11,18/02/2016,2,31.606,,35.29258621,,,19,12,234.9
2,01/03/2016,49,3,20,228,338,2,12,18/02/2016,1,33.898,9.98,36.68642608,23.918,70.55873503,19,12,234.9
2,01/03/2016,49,3,20,228,338,2,12,18/02/2016,2,30.902,,34.68778788,,,19,12,234.9
2,03/03/2016,49,3,20,266,339,2,11,18/02/2016,1,44.276,13.641,46.89619249,30.635,69.19098383,19,14,273.7
2,03/03/2016,49,3,20,266,339,2,11,18/02/2016,2,42.142,,47.36299071,,,19,14,273.7
2,03/03/2016,49,3,20,266,339,2,12,18/02/2016,1,39.174,11.622,43.18785123,27.552,70.3323633,19,14,273.7
2,03/03/2016,49,3,20,266,339,2,12,18/02/2016,2,36.657,,41.46791013,,,19,14,273.7
2,23/03/2016,49,3,20,600,346,2,11,21/02/2016,1,69.321,35.054,65.88750401,34.267,49.43235095,19,31,601.9
2,23/03/2016,49,3,20,600,346,2,11,21/02/2016,2,68.424,,66.491664,,,19,31,601.9
2,23/03/2016,49,3,20,600,346,2,12,21/02/2016,1,74.815,38.721,71.69264989,36.094,48.24433603,19,31,601.9
2,23/03/2016,49,3,20,600,346,2,12,21/02/2016,2,78.954,,74.13634178,,,19,31,601.9
2,24/02/2016,49,3,20,133,347,2,11,17/02/2016,1,18.379,3.589,26.66459646,14.79,80.47227814,19,7,135.4
2,24/02/2016,49,3,20,133,347,2,11,17/02/2016,2,15.214,,23.39400375,,,19,7,135.4
2,24/02/2016,49,3,20,133,347,2,12,17/02/2016,1,17.702,3.962,26.98814974,13.74,77.61834821,19,7,135.4
2,24/02/2016,49,3,20,133,347,2,12,17/02/2016,2,16.241,,23.02036482,,,19,7,135.4
2,16/03/2016,49,3,20,500,349,2,12,19/02/2016,1,70.765,35.463,65.63101154,35.302,49.8862432,19,26,503.9
2,16/03/2016,49,3,20,500,349,2,12,19/02/2016,2,73.7,,70.77588971,,,19,26,503.9
2,16/03/2016,49,3,20,500,349,2,13,19/02/2016,1,64.905,32.352,52.54588811,32.553,50.15484169,19,26,503.9
2,16/03/2016,49,3,20,500,349,2,13,19/02/2016,2,67.171,,66.13798493,,,19,26,503.9
2,06/04/2016,49,3,20,900,351,2,11,19/02/2016,1,48.415,42.526,43.22892146,5.889,12.16358567,19,47,910.3
2,06/04/2016,49,3,20,900,351,2,11,19/02/2016,2,48.141,,43.25496599,,,19,47,910.3
2,06/04/2016,49,3,20,900,351,2,12,19/02/2016,1,46.294,40.922,40.90394575,5.372,11.60409556,19,47,910.3
2,06/04/2016,49,3,20,900,351,2,12,19/02/2016,2,44.942,,40.85185668,,,19,47,910.3
3,25/03/2016,49,5,30,0,517,2,13,25/03/2016,1,2.652,0.555,11.81468419,2.097,79.07239819,19,0,0
2,16/02/2016,49,3,20,0,265,2,9,16/02/2016,1,1.395,0.265,10.96,1.13,81.00358423,19,0,0
1,14/01/2016,49,2,11,0,162,2,9,14/01/2016,1,2.641,0.663,10.70154697,1.978,74.89587278,36,0,0
1,14/01/2016,49,1,10,0,127,2,10,14/01/2016,2,2.624,,7.578550818,,,19,0,0
2,16/03/2016,49,3,20,500,354,2,11,19/02/2016,1,53.902,25.352,43.32518435,28.55,52.96649475,19,26,503.9
2,16/03/2016,49,3,20,500,354,2,11,19/02/2016,2,43.052,,47.18259057,,,19,26,503.9
2,16/03/2016,49,3,20,500,354,2,12,19/02/2016,1,49.466,21.727,49.00008015,27.739,56.07690131,19,26,503.9
2,16/03/2016,49,3,20,500,354,2,12,19/02/2016,2,49.936,,48.06829112,,,19,26,503.9
2,10/03/2016,49,3,20,300,357,2,12,24/02/2016,1,40.003,15.271,43.11672961,24.732,61.8253631,19,15,293.3
2,10/03/2016,49,3,20,300,357,2,12,24/02/2016,2,35.298,,38.70418416,,,19,15,293.3
2,10/03/2016,49,3,20,300,357,2,13,24/02/2016,1,43.354,16.176,46.17295575,27.178,62.68856392,19,15,293.3
2,10/03/2016,49,3,20,300,357,2,13,24/02/2016,2,35.027,,38.63306254,,,19,15,293.3
2,10/03/2016,49,3,20,300,358,2,13,24/02/2016,1,36.255,13.265,37.35888369,22.99,63.41194318,19,15,293.3
2,10/03/2016,49,3,20,300,358,2,13,24/02/2016,2,36.07,,39.17699266,,,19,15,293.3
2,10/03/2016,49,3,20,300,358,2,14,24/02/2016,1,41.997,15.865,45.61500165,26.132,62.22349215,19,15,293.3
2,10/03/2016,49,3,20,300,358,2,14,24/02/2016,2,35.884,,39.39135922,,,19,15,293.3
2,10/03/2016,49,3,20,300,359,2,13,24/02/2016,1,61.348,21.086,63.59675044,40.262,65.62887136,19,15,293.3
2,10/03/2016,49,3,20,300,359,2,13,24/02/2016,2,47.75,,50.77682838,,,19,15,293.3
2,10/03/2016,49,3,20,300,359,2,14,24/02/2016,1,53.438,18.56,55.3726873,34.878,65.26816123,19,15,293.3
2,10/03/2016,49,3,20,300,359,2,14,24/02/2016,2,49.367,,51.79557043,,,19,15,293.3
2,10/03/2016,49,3,20,400,360,2,12,18/02/2016,1,44.214,12.308,49.4385399,31.906,72.16266341,19,21,409.4
2,10/03/2016,49,3,20,400,360,2,12,18/02/2016,2,39.194,,44.30976971,,,19,21,409.4
2,10/03/2016,49,3,20,400,360,2,13,18/02/2016,1,46.37,13.603,48.09223773,32.767,70.66422256,19,21,409.4
2,10/03/2016,49,3,20,400,360,2,13,18/02/2016,2,41.825,,45.44270703,,,19,21,409.4
2,10/03/2016,49,3,20,400,365,2,11,18/02/2016,1,56.473,25.089,56.50963147,31.384,55.57345988,19,21,409.4
2,10/03/2016,49,3,20,400,365,2,11,18/02/2016,2,47.111,,48.63416442,,,19,21,409.4
2,10/03/2016,49,3,20,400,365,2,12,18/02/2016,1,56.764,25.335,55.799417,31.429,55.36783877,19,21,409.4
2,10/03/2016,49,3,20,400,365,2,12,18/02/2016,2,60.102,,58.44193571,,,19,21,409.4
2,10/03/2016,49,3,20,400,368,2,11,18/02/2016,1,48.651,19.629,51.07834397,29.022,59.65345008,19,21,409.4
2,10/03/2016,49,3,20,400,368,2,11,18/02/2016,2,49.766,,51.59422613,,,19,21,409.4
2,10/03/2016,49,3,20,400,368,2,12,18/02/2016,1,46.024,19.166,48.84752928,26.858,58.35650965,19,21,409.4
2,10/03/2016,49,3,20,400,368,2,12,18/02/2016,2,43.593,,46.61270773,,,19,21,409.4
2,03/03/2016,49,3,20,266,369,2,12,18/02/2016,1,47.612,14.905,52.04099009,32.707,68.69486684,19,14,273.7
2,03/03/2016,49,3,20,266,369,2,12,18/02/2016,2,47.252,,52.98260025,,,19,14,273.7
2,03/03/2016,49,3,20,266,369,2,13,18/02/2016,1,44.275,13.799,50.20084344,30.476,68.83342744,19,14,273.7
2,03/03/2016,49,3,20,266,369,2,13,18/02/2016,2,47.053,,53.28411584,,,19,14,273.7
2,24/02/2016,49,3,20,133,370,2,11,17/02/2016,1,22.566,5.03,30.7585972,17.536,77.70982895,19,7,135.4
2,24/02/2016,49,3,20,133,370,2,11,17/02/2016,2,17.177,,23.45711166,,,19,7,135.4
2,24/02/2016,49,3,20,133,370,2,12,17/02/2016,1,18.719,4.26,24.20038265,14.459,77.24237406,19,7,135.4
2,24/02/2016,49,3,20,133,370,2,12,17/02/2016,2,14.671,,23.2507588,,,19,7,135.4
2,23/03/2016,49,3,20,700,371,2,11,16/02/2016,1,77.367,41.154,74.24955915,36.213,46.80677808,19,36,698.4
2,23/03/2016,49,3,20,700,371,2,11,16/02/2016,2,77.37,,73.15044886,,,19,36,698.4
2,23/03/2016,49,3,20,700,371,2,12,16/02/2016,1,79.85,40.283,77.43868227,39.567,49.55165936,19,36,698.4
2,23/03/2016,49,3,20,700,371,2,12,16/02/2016,2,71.093,,66.05983488,,,19,36,698.4
2,16/03/2016,49,3,20,500,372,2,11,19/02/2016,1,52.8,22.211,43.92433472,30.589,57.93371212,19,26,503.9
2,16/03/2016,49,3,20,500,372,2,11,19/02/2016,2,59.563,,56.31111735,,,19,26,503.9
2,16/03/2016,49,3,20,500,372,2,12,19/02/2016,1,54.125,22.855,49.25957839,31.27,57.77367206,19,26,503.9
2,16/03/2016,49,3,20,500,372,2,12,19/02/2016,2,54.394,,53.23621353,,,19,26,503.9
2,23/03/2016,49,3,20,600,374,2,12,21/02/2016,1,66.845,36.492,62.80558673,30.353,45.40803351,19,31,601.9
2,23/03/2016,49,3,20,600,374,2,12,21/02/2016,2,69.182,,66.64996794,,,19,31,601.9
2,23/03/2016,49,3,20,600,374,2,13,21/02/2016,1,58.462,31.481,53.60492145,26.981,46.15134617,19,31,601.9
2,23/03/2016,49,3,20,600,374,2,13,21/02/2016,2,62.043,,59.7978118,,,19,31,601.9
3,25/03/2016,49,6,31,0,684,2,13,25/03/2016,2,2.586,,13.85259699,,,29,0,0
4,10/05/2016,49,7,40,0,884,2,11,10/05/2016,1,2.586,0.464,11.44798012,2.122,82.05723125,19,0,0
2,18/02/2016,49,4,21,0,398,2,12,18/02/2016,1,2.582,0.464,9.83882439,2.118,82.02943455,32,0,0
1,14/01/2016,49,2,11,0,199,2,10,14/01/2016,1,2.569,0.562,9.928061879,2.007,78.12378357,36,0,0
2,10/03/2016,49,3,20,400,376,2,11,18/02/2016,1,52.491,20.492,55.82646325,31.999,60.96092664,19,21,409.4
2,10/03/2016,49,3,20,400,376,2,11,18/02/2016,2,47.807,,49.83221308,,,19,21,409.4
2,10/03/2016,49,3,20,400,376,2,12,18/02/2016,1,48.072,18.447,50.89903735,29.625,61.62631053,19,21,409.4
2,10/03/2016,49,3,20,400,376,2,12,18/02/2016,2,44.812,,47.23276803,,,19,21,409.4
2,26/02/2016,49,3,20,247,379,2,11,13/02/2016,1,44.181,12.143,46.50051588,32.038,72.51533465,19,13,252.8
2,26/02/2016,49,3,20,247,379,2,11,13/02/2016,2,42.929,,48.95270913,,,19,13,252.8
2,26/02/2016,49,3,20,247,379,2,12,13/02/2016,1,43.644,12.931,46.16293863,30.713,70.3716433,19,13,252.8
2,26/02/2016,49,3,20,247,379,2,12,13/02/2016,2,40.696,,46.41537028,,,19,13,252.8
2,24/02/2016,49,3,20,171,380,2,12,15/02/2016,1,28.329,6.661,36.53146881,21.668,76.48699213,19,9,174
2,24/02/2016,49,3,20,171,380,2,12,15/02/2016,2,26.568,,33.16471166,,,19,9,174
2,24/02/2016,49,3,20,171,380,2,13,15/02/2016,1,26.856,6.309,34.35474662,20.547,76.5080429,19,9,174
2,24/02/2016,49,3,20,171,380,2,13,15/02/2016,2,25.301,,34.60016628,,,19,9,174
2,23/03/2016,49,3,20,700,381,2,10,16/02/2016,1,62.962,34.716,60.51819493,28.246,44.86198024,19,36,698.4
2,23/03/2016,49,3,20,700,381,2,10,16/02/2016,2,59.139,,58.09053383,,,19,36,698.4
2,23/03/2016,49,3,20,700,381,2,11,16/02/2016,1,62.347,33.841,60.60335845,28.506,45.7215263,19,36,698.4
2,23/03/2016,49,3,20,700,381,2,11,16/02/2016,2,59.297,,59.75172331,,,19,36,698.4
2,26/02/2016,49,3,20,247,383,2,11,13/02/2016,1,43.818,13.789,47.3389496,30.029,68.53119723,19,13,252.8
2,26/02/2016,49,3,20,247,383,2,11,13/02/2016,2,44.674,,51.10138337,,,19,13,252.8
2,26/02/2016,49,3,20,247,383,2,12,13/02/2016,1,42.572,13.703,45.08910237,28.869,67.81217702,19,13,252.8
2,26/02/2016,49,3,20,247,383,2,12,13/02/2016,2,39.78,,45.39762995,,,19,13,252.8
1,14/01/2016,49,2,11,0,162,2,9,14/01/2016,2,2.56,,8.015389548,,,36,0,0
4,11/05/2016,49,8,41,0,939,2,13,11/05/2016,1,2.542,0.446,10.40426513,2.096,82.45476003,24,0,0
4,11/05/2016,49,8,41,0,967,2,11,11/05/2016,1,2.542,0.428,10.10362175,2.114,83.16286389,24,0,0
2,18/02/2016,49,4,21,0,397,2,12,18/02/2016,2,2.54,,9.195724689,,,32,0,0
2,23/02/2016,49,4,21,192,388,2,11,16/02/2016,1,27.57,6.612,35.57082611,20.958,76.01741023,32,7,189.8
2,23/02/2016,49,4,21,192,388,2,11,16/02/2016,2,25.625,,33.92300834,,,32,7,189.8
2,23/02/2016,49,4,21,192,388,2,12,16/02/2016,1,26.368,6.326,35.76916527,20.042,76.00879854,32,7,189.8
2,23/02/2016,49,4,21,192,388,2,12,16/02/2016,2,17.958,,26.4432179,,,32,7,189.8
2,17/02/2016,49,4,21,128,390,2,12,12/02/2016,1,23.56,5.56,36.36983007,22.703,96.36247878,32,5,131.5
2,17/02/2016,49,4,21,128,390,2,12,12/02/2016,2,19.192,,28.08592498,,,32,5,131.5
2,17/02/2016,49,4,21,128,390,2,13,12/02/2016,1,24.339,5.677,35.24667361,23.189,95.27507293,32,5,131.5
2,17/02/2016,49,4,21,128,390,2,13,12/02/2016,2,19.157,,30.55566688,,,32,5,131.5
2,08/03/2016,49,4,21,650,391,2,11,15/02/2016,2,10.363,,19.53640726,,,32,22,655.2
2,08/03/2016,49,4,21,650,391,2,12,15/02/2016,2,10.592,,19.36511435,,,32,22,655.2
2,26/02/2016,49,4,21,256,392,2,12,17/02/2016,1,30.861,8.742,39.16797724,22.119,71.67298532,32,9,260.2
2,26/02/2016,49,4,21,256,392,2,12,17/02/2016,2,29.525,,35.22523515,,,32,9,260.2
2,26/02/2016,49,4,21,256,392,2,13,17/02/2016,1,31.001,8.776,36.00256439,22.225,71.69123577,32,9,260.2
2,26/02/2016,49,4,21,256,392,2,13,17/02/2016,2,27.345,,35.24526941,,,32,9,260.2
2,19/02/2016,49,4,21,96,393,2,11,15/02/2016,1,16.547,3.698,29.64391632,12.849,77.65153804,32,4,96.1
2,19/02/2016,49,4,21,96,393,2,11,15/02/2016,2,18.38,,25.7694774,,,32,4,96.1
2,19/02/2016,49,4,21,96,393,2,12,15/02/2016,1,17.025,3.788,27.41764187,13.237,77.75036711,32,4,96.1
2,19/02/2016,49,4,21,96,393,2,12,15/02/2016,2,18.547,,26.13718339,,,32,4,96.1
2,16/02/2016,49,3,20,0,265,2,9,16/02/2016,2,1.372,,7.125681308,,,19,0,0
1,14/01/2016,49,1,10,0,127,2,9,14/01/2016,2,2.5,,7.053542802,,,19,0,0
1,14/01/2016,49,2,11,0,216,2,9,14/01/2016,1,2.484,0.576,11.94693812,1.908,76.8115942,36,0,0
4,11/05/2016,49,8,41,0,970,2,14,11/05/2016,1,2.475,0.426,14.04505642,2.049,82.78787879,24,0,0
5,28/06/2016,49,10,50,0,1201,2,13,28/06/2016,2,2.47,,13.74946095,,,19,0,0
1,14/01/2016,49,2,11,0,199,2,10,14/01/2016,2,2.447,,7.902172171,,,36,0,0
2,18/02/2016,49,4,21,0,408,2,11,18/02/2016,1,2.438,0.316,,2.122,87.03855619,32,0,0
1,14/01/2016,49,1,10,0,30,2,11,14/01/2016,1,2.427,0.476,6.178863418,1.951,80.38730944,19,0,0
2,17/02/2016,49,4,21,128,402,2,11,12/02/2016,1,20.911,4.816,32.51342578,20.206,96.6285687,32,5,131.5
2,17/02/2016,49,4,21,128,402,2,11,12/02/2016,2,24.755,,35.5632815,,,32,5,131.5
2,17/02/2016,49,4,21,128,402,2,12,12/02/2016,1,23.905,5.605,32.00645239,23.16,96.88349718,32,5,131.5
2,17/02/2016,49,4,21,128,402,2,12,12/02/2016,2,22.228,,33.33199744,,,32,5,131.5
2,14/03/2016,49,4,21,750,406,2,13,19/02/2016,1,18.715,16.729,25.5987739,1.986,10.61180871,32,24,742.5
2,14/03/2016,49,4,21,750,406,2,13,19/02/2016,2,16.787,,22.96627233,,,32,24,742.5
2,14/03/2016,49,4,21,750,406,2,14,19/02/2016,1,18.619,16.644,23.79969748,1.975,10.60744401,32,24,742.5
2,14/03/2016,49,4,21,750,406,2,14,19/02/2016,2,17.432,,24.81443268,,,32,24,742.5
1,14/01/2016,49,2,11,0,256,2,10,14/01/2016,2,2.426,,7.780939404,,,36,0,0
4,11/05/2016,49,8,41,0,947,2,14,11/05/2016,1,2.407,0.419,13.07498046,1.988,82.59243872,24,0,0
1,14/01/2016,49,2,11,0,230,2,9,14/01/2016,2,2.371,,7.124679384,,,36,0,0
3,25/03/2016,49,6,31,0,643,2,13,25/03/2016,2,2.365,,12.62924816,,,29,0,0
2,04/03/2016,49,4,21,350,409,2,11,19/02/2016,1,45.695,18.296,46.21402598,27.399,59.96060838,32,14,348.5
2,04/03/2016,49,4,21,350,409,2,11,19/02/2016,2,34.539,,36.64165723,,,32,14,348.5
2,04/03/2016,49,4,21,350,409,2,12,19/02/2016,1,42.93,17.665,44.34583137,25.265,58.85161892,32,14,348.5
2,04/03/2016,49,4,21,350,409,2,12,19/02/2016,2,39.121,,40.930992,,,32,14,348.5
2,04/03/2016,49,4,21,450,411,2,12,17/02/2016,1,29.343,16.921,32.53864108,12.422,42.33377637,32,16,449.5
2,04/03/2016,49,4,21,450,411,2,12,17/02/2016,2,21.04,,24.6221038,,,32,16,449.5
2,04/03/2016,49,4,21,450,411,2,13,17/02/2016,1,24.378,15.082,28.06599285,9.296,38.13274264,32,16,449.5
2,04/03/2016,49,4,21,450,411,2,13,17/02/2016,2,20.183,,24.36466358,,,32,16,449.5
2,09/03/2016,49,4,21,550,412,2,11,20/02/2016,1,31.925,15.243,35.52574903,16.682,52.25371966,32,18,556.1
2,09/03/2016,49,4,21,550,412,2,11,20/02/2016,2,28.188,,30.78063489,,,32,18,556.1
2,09/03/2016,49,4,21,550,412,2,12,20/02/2016,1,33.952,17.465,35.65296657,16.487,48.55973139,32,18,556.1
2,09/03/2016,49,4,21,550,412,2,12,20/02/2016,2,24.334,,27.12037584,,,32,18,556.1
2,09/03/2016,49,4,21,550,414,2,11,20/02/2016,1,18.739,15.924,22.31716235,2.815,15.02214633,32,18,556.1
2,09/03/2016,49,4,21,550,414,2,11,20/02/2016,2,15.109,,20.18351381,,,32,18,556.1
2,09/03/2016,49,4,21,550,414,2,12,20/02/2016,1,19.425,16.712,24.6070781,2.713,13.96653797,32,18,556.1
2,09/03/2016,49,4,21,550,414,2,12,20/02/2016,2,15.26,,18.73203177,,,32,18,556.1
2,04/03/2016,49,4,21,350,416,2,13,21/02/2016,1,23.807,10.109,35.30737561,13.698,57.537699,32,12,360.7
2,04/03/2016,49,4,21,350,416,2,13,21/02/2016,2,19.782,,29.27205521,,,32,12,360.7
2,04/03/2016,49,4,21,350,416,2,14,21/02/2016,1,21.318,9.111,27.30469102,12.207,57.26146918,32,12,360.7
2,04/03/2016,49,4,21,350,416,2,14,21/02/2016,2,25.138,,33.83585932,,,32,12,360.7
2,19/02/2016,49,4,21,96,418,2,11,15/02/2016,1,16.19,3.412,28.58488298,12.778,78.92526251,32,4,96.1
2,19/02/2016,49,4,21,96,418,2,11,15/02/2016,2,19.239,,27.03089933,,,32,4,96.1
2,19/02/2016,49,4,21,96,418,2,12,15/02/2016,1,17.802,3.854,29.59882975,13.948,78.35074711,32,4,96.1
2,19/02/2016,49,4,21,96,418,2,12,15/02/2016,2,16.551,,27.64407663,,,32,4,96.1
2,04/03/2016,49,4,21,450,419,2,12,17/02/2016,1,40.457,18.457,42.46962306,22,54.37872309,32,16,449.5
2,04/03/2016,49,4,21,450,419,2,12,17/02/2016,2,37.102,,40.11058911,,,32,16,449.5
2,04/03/2016,49,4,21,450,419,2,13,17/02/2016,1,36.993,17.585,40.20174498,19.408,52.46397967,32,16,449.5
2,04/03/2016,49,4,21,450,419,2,13,17/02/2016,2,38.477,,41.2876018,,,32,16,449.5
2,09/03/2016,49,4,21,550,420,2,12,20/02/2016,1,26.234,20.967,29.82500075,5.267,20.07699931,32,18,556.1
2,09/03/2016,49,4,21,550,420,2,12,20/02/2016,2,32.105,,33.60246021,,,32,18,556.1
2,09/03/2016,49,4,21,550,420,2,13,20/02/2016,1,39.596,22.042,42.70903245,17.554,44.33276089,32,18,556.1
2,09/03/2016,49,4,21,550,420,2,13,20/02/2016,2,31.738,,32.7339751,,,32,18,556.1
2,15/03/2016,49,4,21,850,421,2,11,16/02/2016,1,26.495,24.055,28.99066207,2.44,9.209284771,32,28,859.9
2,15/03/2016,49,4,21,850,421,2,11,16/02/2016,2,23.059,,25.24747515,,,32,28,859.9
2,15/03/2016,49,4,21,850,421,2,12,16/02/2016,1,25.617,23.236,26.30751042,2.381,9.294609049,32,28,859.9
2,15/03/2016,49,4,21,850,421,2,12,16/02/2016,2,28.46,,31.0596345,,,32,28,859.9
2,26/02/2016,49,4,21,256,422,2,12,17/02/2016,1,39.028,11.865,45.64605475,27.163,69.59874962,32,9,260.2
2,26/02/2016,49,4,21,256,422,2,12,17/02/2016,2,29.032,,34.53104809,,,32,9,260.2
2,26/02/2016,49,4,21,256,422,2,13,17/02/2016,1,38.74,11.8,44.65636238,26.94,69.54052659,32,9,260.2
2,26/02/2016,49,4,21,256,422,2,13,17/02/2016,2,29.848,,33.1446774,,,32,9,260.2
2,09/03/2016,49,4,21,650,428,2,10,17/02/2016,1,25.951,22.293,26.73671979,3.658,14.09579592,32,21,649.8
2,09/03/2016,49,4,21,650,428,2,10,17/02/2016,2,20.716,,22.09378036,,,32,21,649.8
2,09/03/2016,49,4,21,650,428,2,11,17/02/2016,1,25.872,22.36,27.15844093,3.512,13.57452072,32,21,649.8
2,09/03/2016,49,4,21,650,428,2,11,17/02/2016,2,22.961,,25.04382494,,,32,21,649.8
2,01/03/2016,49,4,21,224,429,2,11,21/02/2016,1,33.555,9.391,38.64601274,24.164,72.0131128,32,9,226.8
2,01/03/2016,49,4,21,224,429,2,11,21/02/2016,2,28.017,,32.70016422,,,32,9,226.8
2,01/03/2016,49,4,21,224,429,2,12,21/02/2016,1,32.999,9.091,39.09059959,23.908,72.45068032,32,9,226.8
2,01/03/2016,49,4,21,224,429,2,12,21/02/2016,2,27.498,,31.07902431,,,32,9,226.8
2,03/03/2016,49,4,21,224,430,2,13,24/02/2016,1,29.38,9.118,35.68101454,20.262,68.96528251,32,8,233.3
2,03/03/2016,49,4,21,224,430,2,13,24/02/2016,2,31.347,,33.34401827,,,32,8,233.3
2,03/03/2016,49,4,21,224,430,2,14,24/02/2016,1,31.418,9.933,38.32353324,21.485,68.38436565,32,8,233.3
2,03/03/2016,49,4,21,224,430,2,14,24/02/2016,2,35.267,,38.97364493,,,32,8,233.3
2,26/02/2016,49,4,21,256,431,2,12,17/02/2016,1,33.056,10.305,41.86759359,22.751,68.82562924,32,9,260.2
2,26/02/2016,49,4,21,256,431,2,12,17/02/2016,2,30.96,,38.1652626,,,32,9,260.2
2,26/02/2016,49,4,21,256,431,2,13,17/02/2016,1,32.427,10.327,40.43614581,22.1,68.15308231,32,9,260.2
2,26/02/2016,49,4,21,256,431,2,13,17/02/2016,2,28.346,,34.34472949,,,32,9,260.2
2,26/02/2016,49,4,21,256,435,2,12,17/02/2016,1,32.395,10.324,41.60614651,22.071,68.1308844,32,9,260.2
2,26/02/2016,49,4,21,256,435,2,12,17/02/2016,2,25.705,,32.3002334,,,32,9,260.2
2,26/02/2016,49,4,21,256,435,2,13,17/02/2016,1,31.457,10.167,36.1588316,21.29,67.67968974,32,9,260.2
2,26/02/2016,49,4,21,256,435,2,13,17/02/2016,2,27.804,,35.10402789,,,32,9,260.2
2,09/03/2016,49,4,21,650,436,2,12,17/02/2016,2,10.018,,14.28242294,,,32,21,649.8
2,09/03/2016,49,4,21,650,436,2,12,17/02/2016,2,10.217,,15.98433321,,,32,21,649.8
2,04/03/2016,49,4,21,450,437,2,12,18/02/2016,1,22.911,12.474,26.3961374,10.437,45.55453712,32,15,433.7
2,04/03/2016,49,4,21,450,437,2,12,18/02/2016,2,18.173,,22.55156317,,,32,15,433.7
2,04/03/2016,49,4,21,450,437,2,13,18/02/2016,1,23.29,13.936,27.87767082,9.354,40.16316016,32,15,433.7
2,04/03/2016,49,4,21,450,437,2,13,18/02/2016,2,21.783,,25.06586263,,,32,15,433.7
2,14/03/2016,49,4,21,750,438,2,11,19/02/2016,1,13.623,11.87,23.40301916,1.753,12.86794392,32,24,742.5
2,14/03/2016,49,4,21,750,438,2,11,19/02/2016,2,11.41,,17.78040449,,,32,24,742.5
2,14/03/2016,49,4,21,750,438,2,12,19/02/2016,1,12.679,11.158,19.95311984,1.521,11.99621421,32,24,742.5
2,14/03/2016,49,4,21,750,438,2,12,19/02/2016,2,10.686,,15.35225235,,,32,24,742.5
2,09/03/2016,49,4,21,550,439,2,11,19/02/2016,1,39.368,21.881,39.47550311,17.487,44.41932534,32,19,551.2
2,09/03/2016,49,4,21,550,439,2,11,19/02/2016,2,39.135,,40.04347434,,,32,19,551.2
2,09/03/2016,49,4,21,550,439,2,12,19/02/2016,2,38.736,,40.44516123,,,32,19,551.2
2,01/03/2016,49,4,21,224,440,2,12,22/02/2016,1,28.711,7.652,34.69679978,21.059,73.34819407,32,8,232.4
2,01/03/2016,49,4,21,224,440,2,12,22/02/2016,2,30.815,,36.10265551,,,32,8,232.4
2,01/03/2016,49,4,21,224,440,2,13,22/02/2016,1,33.459,9.721,38.24948933,23.738,70.94653158,32,8,232.4
2,01/03/2016,49,4,21,224,440,2,13,22/02/2016,2,26.953,,32.83634397,,,32,8,232.4
2,04/03/2016,49,4,21,350,441,2,12,19/02/2016,1,45.626,17.122,47.64747719,28.504,62.47315127,32,14,348.5
2,04/03/2016,49,4,21,350,441,2,12,19/02/2016,2,41.926,,45.04302357,,,32,14,348.5
2,04/03/2016,49,4,21,350,441,2,13,19/02/2016,1,45.841,17.28,48.06318805,28.561,62.30448725,32,14,348.5
2,04/03/2016,49,4,21,350,441,2,13,19/02/2016,2,43.196,,45.81434253,,,32,14,348.5
2,08/03/2016,49,4,21,350,442,2,11,25/02/2016,1,47.607,21.112,49.93238438,26.495,55.65358036,32,12,363.2
2,08/03/2016,49,4,21,350,442,2,11,25/02/2016,2,43.841,,47.26181771,,,32,12,363.2
2,08/03/2016,49,4,21,350,442,2,12,25/02/2016,1,41.532,18.819,44.84869126,22.713,54.68795146,32,12,363.2
2,08/03/2016,49,4,21,350,442,2,12,25/02/2016,2,38.461,,41.77243086,,,32,12,363.2
2,16/03/2016,49,4,21,850,445,2,13,17/02/2016,1,19.595,17.056,21.376042,2.539,12.95738709,32,28,843.8
2,16/03/2016,49,4,21,850,445,2,13,17/02/2016,2,19.658,,21.94012504,,,32,28,843.8
2,16/03/2016,49,4,21,850,445,2,14,17/02/2016,1,20.752,18.375,19.02853479,2.377,11.45431766,32,28,843.8
2,16/03/2016,49,4,21,850,445,2,14,17/02/2016,2,20.616,,20.0945816,,,32,28,843.8
2,14/03/2016,49,4,21,750,446,2,12,19/02/2016,1,25.57,22.693,28.6590069,2.877,11.25146656,32,24,742.5
2,14/03/2016,49,4,21,750,446,2,12,19/02/2016,2,26.568,,29.15785994,,,32,24,742.5
2,14/03/2016,49,4,21,750,446,2,13,19/02/2016,1,24.065,20.744,25.24817438,3.321,13.80012466,32,24,742.5
2,14/03/2016,49,4,21,750,446,2,13,19/02/2016,2,26.48,,31.27347765,,,32,24,742.5
2,26/02/2016,49,4,21,256,448,2,10,17/02/2016,1,24.846,6.842,30.33787777,18.004,72.46236819,32,9,260.2
2,26/02/2016,49,4,21,256,448,2,10,17/02/2016,2,28.424,,29.11378457,,,32,9,260.2
2,26/02/2016,49,4,21,256,448,2,11,17/02/2016,1,27.666,7.872,36.06767573,19.794,71.54630232,32,9,260.2
2,26/02/2016,49,4,21,256,448,2,11,17/02/2016,2,24.576,,33.9740957,,,32,9,260.2
2,23/02/2016,49,4,21,192,450,2,12,16/02/2016,1,30.708,7.699,40.31694197,23.009,74.92835743,32,7,189.8
